name1	idx1	length1	mid1	trans1	cis1	bias1	name2	idx2	length2	mid2	trans2	cis2	bias2	n	d	D	bias	df	expected	p	padj
I:264603-265102	505	499	264852	0	1	1.0	I:6166571-6167019	11868	448	6166795	174	452	86.74839194369633	1	11363	5901943	86.74839194369633	0.0	0.0	1.0	1.0
I:277918-278417	528	499	278167	0	1	1.0	I:6163960-6164335	11863	375	6164147	147	367	69.96797746887873	1	11335	5885980	69.96797746887873	0.0	0.0	1.0	1.0
I:301927-302426	571	499	302176	0	1	1.0	I:6164336-6164712	11864	376	6164524	186	488	88.97701787982274	1	11293	5862348	88.97701787982274	0.0	0.0	1.0	1.0
I:302443-302942	572	499	302692	0	2	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	11295	5863567	98.24944638256676	0.0	0.0	1.0	1.0
I:306742-307241	580	499	306991	0	1	1.0	I:6168205-6168704	11872	499	6168454	169	396	69.04475875436353	1	11292	5861463	69.04475875436353	0.0	0.0	1.0	1.0
I:344722-345221	654	499	344971	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	11223	5826135	97.3721722862818	0.0	0.0	1.0	1.0
I:345222-345721	655	499	345471	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	11225	5827512	99.12555153769702	0.0	0.0	1.0	1.0
I:375137-375636	715	499	375386	0	1	1.0	I:6169305-6169804	11874	499	6169554	182	416	78.19867517125816	1	11159	5794168	78.19867517125816	0.0	0.0	1.0	1.0
I:379292-379791	723	499	379541	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	11154	5791565	97.3721722862818	0.0	0.0	1.0	1.0
I:379824-380323	724	499	380073	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	11141	5784948	109.55224407574515	0.0	0.0	1.0	1.0
I:394058-394557	752	499	394307	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	11125	5776799	97.3721722862818	0.0	0.0	1.0	1.0
I:398799-399298	760	499	399048	1	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	11105	5765973	109.55224407574515	0.0	0.0	1.0	1.0
I:402404-402903	767	499	402653	0	1	1.0	I:6173558-6174040	11882	482	6173799	131	355	66.26388064409318	1	11115	5771146	66.26388064409318	0.0	0.0	1.0	1.0
I:426189-426688	814	499	426438	0	1	1.0	I:6173558-6174040	11882	482	6173799	131	355	66.26388064409318	1	11068	5747361	66.26388064409318	0.0	0.0	1.0	1.0
I:430036-430535	821	499	430285	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	11045	5735355	105.66038748007179	0.0	0.0	1.0	1.0
I:436749-437248	833	499	436998	0	2	1.0	I:6163960-6164335	11863	375	6164147	147	367	69.96797746887873	1	11030	5727149	69.96797746887873	0.0	0.0	1.0	1.0
I:436749-437248	833	499	436998	0	2	1.0	I:6167020-6167437	11869	417	6167228	135	359	57.811748246105836	1	11036	5730230	57.811748246105836	0.0	0.0	1.0	1.0
I:449289-449788	855	499	449538	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	11011	5716102	105.66038748007179	0.0	0.0	1.0	1.0
I:459386-459885	873	499	459635	0	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	11000	5709385	83.16460174821778	0.0	0.0	1.0	1.0
I:481943-482442	916	499	482192	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	10949	5682829	109.55224407574515	0.0	0.0	1.0	1.0
I:490208-490707	932	499	490457	0	1	1.0	I:6173175-6173557	11881	382	6173366	168	440	73.64298625866415	1	10949	5682909	73.64298625866415	0.0	0.0	1.0	1.0
I:492630-493009	937	379	492819	0	1	1.0	I:6163960-6164335	11863	375	6164147	147	367	69.96797746887873	1	10926	5671328	69.96797746887873	0.0	0.0	1.0	1.0
I:494237-494736	940	499	494486	0	1	1.0	I:6174041-6174540	11883	499	6174290	63	160	29.544088094607304	1	10943	5679804	29.544088094607304	0.0	0.0	1.0	1.0
I:504058-504557	959	499	504307	0	1	1.0	I:6164336-6164712	11864	376	6164524	186	488	88.97701787982274	1	10905	5660217	88.97701787982274	0.0	0.0	1.0	1.0
I:518869-519322	989	453	519095	1	1	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	10889	5652613	111.7054447583833	0.0	0.0	1.0	1.0
I:520720-521219	993	499	520969	0	1	1.0	I:6173558-6174040	11882	482	6173799	131	355	66.26388064409318	1	10889	5652830	66.26388064409318	0.0	0.0	1.0	1.0
I:521262-521761	994	499	521511	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	10873	5644748	98.24944638256676	0.0	0.0	1.0	1.0
I:522382-522881	996	499	522631	0	1	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	10882	5649077	111.7054447583833	0.0	0.0	1.0	1.0
I:524930-525429	1001	499	525179	0	1	1.0	I:6164336-6164712	11864	376	6164524	186	488	88.97701787982274	1	10863	5639345	88.97701787982274	0.0	0.0	1.0	1.0
I:530951-531327	1014	376	531139	0	1	1.0	I:6170344-6170843	11876	499	6170593	151	376	66.72855361206211	1	10862	5639454	66.72855361206211	0.0	0.0	1.0	1.0
I:543750-544249	1040	499	543999	1	1	1.0	I:6169818-6170317	11875	499	6170067	155	390	76.38128923568938	1	10835	5626068	76.38128923568938	0.0	0.0	1.0	1.0
I:550284-550778	1051	494	550531	0	1	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	10827	5621177	111.7054447583833	0.0	0.0	1.0	1.0
I:552335-552834	1055	499	552584	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	10812	5613675	98.24944638256676	0.0	0.0	1.0	1.0
I:554399-554898	1059	499	554648	0	1	1.0	I:6169305-6169804	11874	499	6169554	182	416	78.19867517125816	1	10815	5614906	78.19867517125816	0.0	0.0	1.0	1.0
I:559315-559814	1068	499	559564	0	1	1.0	I:6167438-6167788	11870	350	6167613	132	384	63.93311373714676	1	10802	5608049	63.93311373714676	0.0	0.0	1.0	1.0
I:572064-572563	1093	499	572313	0	1	1.0	I:6167020-6167437	11869	417	6167228	135	359	57.811748246105836	1	10776	5594915	57.811748246105836	0.0	0.0	1.0	1.0
I:582103-582602	1113	499	582352	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	10753	5583288	105.66038748007179	0.0	0.0	1.0	1.0
I:584648-585147	1118	499	584897	0	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	10755	5584123	83.16460174821778	0.0	0.0	1.0	1.0
I:586684-587183	1122	499	586933	0	1	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	10756	5584775	111.7054447583833	0.0	0.0	1.0	1.0
I:589229-589728	1127	499	589478	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	10753	5583505	99.12555153769702	0.0	0.0	1.0	1.0
I:592792-593291	1134	499	593041	0	1	1.0	I:6167789-6168171	11871	382	6167980	152	422	75.47017692712029	1	10737	5574939	75.47017692712029	0.0	0.0	1.0	1.0
I:606458-606957	1161	499	606707	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	10716	5564399	97.3721722862818	0.0	0.0	1.0	1.0
I:615722-616221	1178	499	615971	0	1	1.0	I:6167789-6168171	11871	382	6167980	152	422	75.47017692712029	1	10693	5552009	75.47017692712029	0.0	0.0	1.0	1.0
I:1003783-1004282	1929	499	1004032	0	1	1.0	I:6173558-6174040	11882	482	6173799	131	355	66.26388064409318	1	9953	5169767	66.26388064409318	0.0	0.0	1.0	1.0
I:1006826-1007325	1935	499	1007075	0	1	1.0	I:15059231-15059730	28954	499	15059480	111	261	60.64844632681481	1	27019	14052405	60.64844632681481	0.0	0.0	1.0	1.0
I:1014874-1015373	1951	499	1015123	0	1	1.0	I:6167789-6168171	11871	382	6167980	152	422	75.47017692712029	1	9920	5152857	75.47017692712029	0.0	0.0	1.0	1.0
I:1023012-1023511	1967	499	1023261	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9912	5149114	98.24944638256676	0.0	0.0	1.0	1.0
I:1032268-1032767	1985	499	1032517	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9894	5139858	98.24944638256676	0.0	0.0	1.0	1.0
I:1050762-1051238	2020	476	1051000	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9859	5121375	98.24944638256676	0.0	0.0	1.0	1.0
I:1071393-1071892	2061	499	1071642	0	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	9812	5097378	83.16460174821778	0.0	0.0	1.0	1.0
I:1072968-1073467	2064	499	1073217	0	1	1.0	I:15058323-15058774	28952	451	15058548	165	310	64.4002693928521	1	26888	13985331	64.4002693928521	0.0	0.0	1.0	1.0
I:1077666-1078165	2073	499	1077915	0	1	1.0	I:15055419-15055894	28946	475	15055656	154	360	67.19274356586813	1	26873	13977741	67.19274356586813	0.0	0.0	1.0	1.0
I:1080774-1081273	2079	499	1081023	0	1	1.0	I:6169818-6170317	11875	499	6170067	155	390	76.38128923568938	1	9796	5089044	76.38128923568938	0.0	0.0	1.0	1.0
I:1098501-1099000	2114	499	1098750	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	9766	5074233	99.12555153769702	0.0	0.0	1.0	1.0
I:1102653-1103152	2122	499	1102902	0	1	1.0	I:15058323-15058774	28952	451	15058548	165	310	64.4002693928521	1	26830	13955646	64.4002693928521	0.0	0.0	1.0	1.0
I:1110420-1110919	2137	499	1110669	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	9728	5054352	109.55224407574515	0.0	0.0	1.0	1.0
I:1116123-1116622	2148	499	1116372	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	9729	5054734	97.3721722862818	0.0	0.0	1.0	1.0
I:1131256-1131755	2176	499	1131505	0	1	1.0	I:6170344-6170843	11876	499	6170593	151	376	66.72855361206211	1	9700	5039088	66.72855361206211	0.0	0.0	1.0	1.0
I:1142306-1142805	2197	499	1142555	0	1	1.0	I:6167438-6167788	11870	350	6167613	132	384	63.93311373714676	1	9673	5025058	63.93311373714676	0.0	0.0	1.0	1.0
I:1146950-1147449	2206	499	1147199	0	1	1.0	I:6173175-6173557	11881	382	6173366	168	440	73.64298625866415	1	9675	5026167	73.64298625866415	0.0	0.0	1.0	1.0
I:1147466-1147965	2207	499	1147715	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	9660	5018544	98.24944638256676	0.0	0.0	1.0	1.0
I:1159963-1160462	2230	499	1160212	0	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	9643	5008808	83.16460174821778	0.0	0.0	1.0	1.0
I:1165140-1165639	2240	499	1165389	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9639	5006986	98.24944638256676	0.0	0.0	1.0	1.0
I:1187754-1188253	2285	499	1188003	0	1	1.0	I:6166571-6167019	11868	448	6166795	174	452	86.74839194369633	1	9583	4978792	86.74839194369633	0.0	0.0	1.0	1.0
I:1207969-1208468	2325	499	1208218	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	9540	4956803	109.55224407574515	0.0	0.0	1.0	1.0
I:1217765-1218264	2344	499	1218014	0	2	1.0	I:6167789-6168171	11871	382	6167980	152	422	75.47017692712029	1	9527	4949966	75.47017692712029	0.0	0.0	1.0	1.0
I:1217765-1218264	2344	499	1218014	0	2	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	9534	4953694	111.7054447583833	0.0	0.0	1.0	1.0
I:1218374-1218873	2345	499	1218623	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	9520	4946398	109.55224407574515	0.0	0.0	1.0	1.0
I:1227086-1227585	2362	499	1227335	0	2	1.0	I:6173175-6173557	11881	382	6173366	168	440	73.64298625866415	1	9519	4946031	73.64298625866415	0.0	0.0	1.0	1.0
I:1227086-1227585	2362	499	1227335	0	2	1.0	I:15056395-15056858	28948	463	15056626	165	367	73.1851346523119	1	26586	13829291	73.1851346523119	0.0	0.0	1.0	1.0
I:1241212-1241711	2388	499	1241461	1	1	1.0	I:15055895-15056394	28947	499	15056144	209	462	103.92381985533598	1	26559	13814683	103.92381985533598	0.0	0.0	1.0	1.0
I:1256468-1256967	2418	499	1256717	0	1	1.0	I:15056859-15057358	28949	499	15057108	163	353	75.47017692712029	1	26531	13800391	75.47017692712029	0.0	0.0	1.0	1.0
I:1261452-1261951	2426	499	1261701	0	1	1.0	I:6166571-6167019	11868	448	6166795	174	452	86.74839194369633	1	9442	4905094	86.74839194369633	0.0	0.0	1.0	1.0
I:1261952-1262428	2427	476	1262190	0	1	1.0	I:15056859-15057358	28949	499	15057108	163	353	75.47017692712029	1	26522	13794918	75.47017692712029	0.0	0.0	1.0	1.0
I:1266528-1267027	2436	499	1266777	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9443	4905598	98.24944638256676	0.0	0.0	1.0	1.0
I:1268109-1268608	2439	499	1268358	0	1	1.0	I:6169818-6170317	11875	499	6170067	155	390	76.38128923568938	1	9436	4901709	76.38128923568938	0.0	0.0	1.0	1.0
I:1275816-1276315	2453	499	1276065	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	9427	4896918	99.12555153769702	0.0	0.0	1.0	1.0
I:1277352-1277851	2456	499	1277601	0	1	1.0	I:6168205-6168704	11872	499	6168454	169	396	69.04475875436353	1	9416	4890853	69.04475875436353	0.0	0.0	1.0	1.0
I:1278888-1279387	2459	499	1279137	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	9408	4887122	98.24944638256676	0.0	0.0	1.0	1.0
I:1288628-1289127	2478	499	1288877	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	9387	4876144	109.55224407574515	0.0	0.0	1.0	1.0
I:1294714-1295213	2489	499	1294963	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	9388	4876143	97.3721722862818	0.0	0.0	1.0	1.0
I:1295919-1296418	2491	499	1296168	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	9389	4876815	99.12555153769702	0.0	0.0	1.0	1.0
I:1296464-1296963	2492	499	1296713	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	9374	4868927	105.66038748007179	0.0	0.0	1.0	1.0
I:1297597-1298096	2494	499	1297846	0	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	9379	4871174	83.16460174821778	0.0	0.0	1.0	1.0
I:1306070-1306569	2511	499	1306319	0	1	1.0	I:6173175-6173557	11881	382	6173366	168	440	73.64298625866415	1	9370	4867047	73.64298625866415	0.0	0.0	1.0	1.0
I:1311479-1311978	2521	499	1311728	0	1	1.0	I:15054919-15055418	28945	499	15055168	75	170	36.2560736049623	1	26424	13743440	36.2560736049623	0.0	0.0	1.0	1.0
I:1314781-1315280	2526	499	1315030	0	1	1.0	I:6163960-6164335	11863	375	6164147	147	367	69.96797746887873	1	9337	4849117	69.96797746887873	0.0	0.0	1.0	1.0
I:1315373-1315872	2527	499	1315622	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	9339	4850018	105.66038748007179	0.0	0.0	1.0	1.0
I:1316910-1317409	2529	499	1317159	0	1	1.0	I:15055419-15055894	28946	475	15055656	154	360	67.19274356586813	1	26417	13738497	67.19274356586813	0.0	0.0	1.0	1.0
I:1322925-1323424	2541	499	1323174	0	1	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	9337	4848534	111.7054447583833	0.0	0.0	1.0	1.0
I:1329382-1329881	2553	499	1329631	0	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	9320	4839389	83.16460174821778	0.0	0.0	1.0	1.0
I:1329931-1330430	2554	499	1330180	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9325	4842195	98.24944638256676	0.0	0.0	1.0	1.0
I:1331511-1332010	2557	499	1331760	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	9309	4833880	105.66038748007179	0.0	0.0	1.0	1.0
I:1336597-1337096	2567	499	1336846	0	1	1.0	I:15056859-15057358	28949	499	15057108	163	353	75.47017692712029	1	26382	13720262	75.47017692712029	0.0	0.0	1.0	1.0
I:1337565-1338064	2569	499	1337814	0	2	1.0	I:6163960-6164335	11863	375	6164147	147	367	69.96797746887873	1	9294	4826333	69.96797746887873	0.0	0.0	1.0	1.0
I:1337565-1338064	2569	499	1337814	0	2	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	9309	4833894	111.7054447583833	0.0	0.0	1.0	1.0
I:1338565-1339064	2571	499	1338814	0	1	1.0	I:15055419-15055894	28946	475	15055656	154	360	67.19274356586813	1	26375	13716842	67.19274356586813	0.0	0.0	1.0	1.0
I:1339976-1340383	2574	407	1340179	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	9293	4826080	98.24944638256676	0.0	0.0	1.0	1.0
I:1340829-1341255	2576	426	1341042	0	1	1.0	I:6173175-6173557	11881	382	6173366	168	440	73.64298625866415	1	9305	4832324	73.64298625866415	0.0	0.0	1.0	1.0
I:1363532-1364031	2620	499	1363781	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	9245	4801240	109.55224407574515	0.0	0.0	1.0	1.0
I:1398653-1399152	2687	499	1398902	0	1	1.0	I:15054919-15055418	28945	499	15055168	75	170	36.2560736049623	1	26258	13656266	36.2560736049623	0.0	0.0	1.0	1.0
I:1402717-1403216	2695	499	1402966	0	1	1.0	I:15058323-15058774	28952	451	15058548	165	310	64.4002693928521	1	26257	13655582	64.4002693928521	0.0	0.0	1.0	1.0
I:1409838-1410337	2709	499	1410087	0	1	1.0	I:6170344-6170843	11876	499	6170593	151	376	66.72855361206211	1	9167	4760506	66.72855361206211	0.0	0.0	1.0	1.0
I:1413838-1414337	2717	499	1414087	0	1	1.0	I:6169818-6170317	11875	499	6170067	155	390	76.38128923568938	1	9158	4755980	76.38128923568938	0.0	0.0	1.0	1.0
I:1435487-1435915	2759	428	1435701	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	9108	4730558	98.24944638256676	0.0	0.0	1.0	1.0
I:1444033-1444532	2776	499	1444282	0	2	1.0	I:6168205-6168704	11872	499	6168454	169	396	69.04475875436353	1	9096	4724172	69.04475875436353	0.0	0.0	1.0	1.0
I:1444033-1444532	2776	499	1444282	0	2	1.0	I:6169305-6169804	11874	499	6169554	182	416	78.19867517125816	1	9098	4725272	78.19867517125816	0.0	0.0	1.0	1.0
I:1445142-1445641	2778	499	1445391	0	1	1.0	I:6170344-6170843	11876	499	6170593	151	376	66.72855361206211	1	9098	4725202	66.72855361206211	0.0	0.0	1.0	1.0
I:1462908-1463407	2812	499	1463157	0	1	1.0	I:6167020-6167437	11869	417	6167228	135	359	57.811748246105836	1	9057	4704071	57.811748246105836	0.0	0.0	1.0	1.0
I:1471951-1472450	2830	499	1472200	0	1	1.0	I:6172126-6172625	11879	499	6172375	199	512	98.24944638256676	1	9049	4700175	98.24944638256676	0.0	0.0	1.0	1.0
I:1502441-1502940	2889	499	1502690	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	8991	4670293	99.12555153769702	0.0	0.0	1.0	1.0
I:1511686-1512185	2907	499	1511935	0	1	1.0	I:6172793-6173174	11880	381	6172983	192	534	99.12555153769702	1	8973	4661048	99.12555153769702	0.0	0.0	1.0	1.0
I:1524947-1525446	2933	499	1525196	1	1	1.0	I:6168771-6169270	11873	499	6169020	187	445	83.16460174821778	1	8940	4643824	83.16460174821778	0.0	0.0	1.0	1.0
I:1527977-1528476	2939	499	1528226	0	1	1.0	I:6173558-6174040	11882	482	6173799	131	355	66.26388064409318	1	8943	4645573	66.26388064409318	0.0	0.0	1.0	1.0
I:1544416-1544915	2971	499	1544665	0	1	1.0	I:6169305-6169804	11874	499	6169554	182	416	78.19867517125816	1	8903	4624889	78.19867517125816	0.0	0.0	1.0	1.0
I:1544940-1545439	2972	499	1545189	0	1	1.0	I:6174041-6174540	11883	499	6174290	63	160	29.544088094607304	1	8911	4629101	29.544088094607304	0.0	0.0	1.0	1.0
I:1550111-1550610	2982	499	1550360	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	8884	4615280	105.66038748007179	0.0	0.0	1.0	1.0
I:1574752-1575251	3030	499	1575001	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	8837	4591258	98.24944638256676	0.0	0.0	1.0	1.0
I:1596422-1596921	3070	499	1596671	0	1	1.0	I:6166010-6166509	11867	499	6166259	195	531	98.24944638256676	1	8797	4569588	98.24944638256676	0.0	0.0	1.0	1.0
I:1609940-1610439	3097	499	1610189	0	1	1.0	I:6168205-6168704	11872	499	6168454	169	396	69.04475875436353	1	8775	4558265	69.04475875436353	0.0	0.0	1.0	1.0
I:1612494-1612993	3102	499	1612743	0	1	1.0	I:6171459-6171958	11878	499	6171708	206	556	111.7054447583833	1	8776	4558965	111.7054447583833	0.0	0.0	1.0	1.0
I:1614542-1615041	3106	499	1614791	0	1	1.0	I:6165391-6165890	11866	499	6165640	215	496	105.66038748007179	1	8760	4550849	105.66038748007179	0.0	0.0	1.0	1.0
I:1616590-1617089	3110	499	1616839	0	1	1.0	I:6167789-6168171	11871	382	6167980	152	422	75.47017692712029	1	8761	4551141	75.47017692712029	0.0	0.0	1.0	1.0
I:1617102-1617601	3111	499	1617351	0	1	1.0	I:6167789-6168171	11871	382	6167980	152	422	75.47017692712029	1	8760	4550629	75.47017692712029	0.0	0.0	1.0	1.0
I:1618126-1618625	3113	499	1618375	0	1	1.0	I:6174041-6174540	11883	499	6174290	63	160	29.544088094607304	1	8770	4555915	29.544088094607304	0.0	0.0	1.0	1.0
I:1626838-1627337	3130	499	1627087	0	2	1.0	I:6168205-6168704	11872	499	6168454	169	396	69.04475875436353	1	8742	4541367	69.04475875436353	0.0	0.0	1.0	1.0
I:1649710-1650209	3174	499	1649959	0	1	1.0	I:6164336-6164712	11864	376	6164524	186	488	88.97701787982274	1	8690	4514565	88.97701787982274	0.0	0.0	1.0	1.0
I:1654448-1654947	3183	499	1654697	0	2	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	8694	4516409	97.3721722862818	0.0	0.0	1.0	1.0
I:1672735-1673234	3218	499	1672984	0	1	1.0	I:6170857-6171356	11877	499	6171106	219	507	97.3721722862818	1	8659	4498122	97.3721722862818	0.0	0.0	1.0	1.0
I:1674316-1674815	3221	499	1674565	0	1	1.0	I:6164772-6165271	11865	499	6165021	201	500	109.55224407574515	1	8644	4490456	109.55224407574515	0.0	0.0	1.0	1.0
I:1678808-1679307	3230	499	1679057	0	1	1.0	I:6169305-6169804	11874	499	6169554	182	416	78.19867517125816	1	8644	4490497	78.19867517125816	0.0	0.0	1.0	1.0
I:1690936-1691326	3253	390	1691131	0	2	1.0	I:6167020-6167437	11869	417	6167228	135	359	57.811748246105836	1	8616	4476097	57.811748246105836	0.0	0.0	1.0	1.0
